eventBonus	liveBonus	scoreLowerLimit	scoreUpperLimit	eventPoint
0	0	0	19999	120
0	0	20000	39999	121
0	0	40000	59999	122
0	0	60000	79999	123
0	0	80000	99999	124
0	0	100000	119999	126
0	0	120000	139999	127
0	0	140000	159999	128
0	0	160000	179999	129
0	0	180000	199999	130
0	0	200000	219999	132
0	0	220000	239999	133
0	0	240000	259999	134
0	0	260000	279999	135
0	0	280000	299999	136
0	0	300000	319999	138
0	0	320000	339999	139
0	0	340000	359999	140
0	0	360000	379999	141
0	0	380000	399999	142
0	0	400000	419999	144
0	0	420000	439999	145
0	0	440000	459999	146
0	0	460000	479999	147
0	0	480000	499999	148
0	0	500000	519999	150
0	0	520000	539999	151
0	0	540000	559999	152
0	0	560000	579999	153
0	0	580000	599999	154
0	0	600000	619999	156
0	0	620000	639999	157
0	0	640000	659999	158
0	0	660000	679999	159
0	0	680000	699999	160
0	0	700000	719999	162
0	0	720000	739999	163
0	0	740000	759999	164
0	0	760000	779999	165
0	0	780000	799999	166
0	0	800000	819999	168
0	0	820000	839999	169
0	0	840000	859999	170
0	0	860000	879999	171
0	0	880000	899999	172
0	0	900000	919999	174
0	0	920000	939999	175
0	0	940000	959999	176
0	0	960000	979999	177
0	0	980000	999999	178
0	0	1000000	1019999	180
0	0	1020000	1039999	181
0	0	1040000	1059999	182
0	0	1060000	1079999	183
0	0	1080000	1099999	184
0	0	1100000	1119999	186
0	0	1120000	1139999	187
0	0	1140000	1159999	188
0	0	1160000	1179999	189
0	0	1180000	1199999	190
0	0	1200000	1219999	192
0	0	1220000	1239999	193
0	0	1240000	1259999	194
0	0	1260000	1279999	195
0	0	1280000	1299999	196
0	0	1300000	1319999	198
0	0	1320000	1339999	199
0	0	1340000	1359999	200
0	0	1360000	1379999	201
0	0	1380000	1399999	202
0	0	1400000	1419999	204
0	0	1420000	1439999	205
0	0	1440000	1459999	206
0	0	1460000	1479999	207
0	0	1480000	1499999	208
0	0	1500000	1519999	210
0	0	1520000	1539999	211
0	0	1540000	1559999	212
0	0	1560000	1579999	213
0	0	1580000	1599999	214
0	0	1600000	1619999	216
0	0	1620000	1639999	217
0	0	1640000	1659999	218
0	0	1660000	1679999	219
0	0	1680000	1699999	220
0	0	1700000	1719999	222
0	0	1720000	1739999	223
0	0	1740000	1759999	224
0	0	1760000	1779999	225
0	0	1780000	1799999	226
0	0	1800000	1819999	228
0	0	1820000	1839999	229
0	0	1840000	1859999	230
0	0	1860000	1879999	231
0	0	1880000	1899999	232
0	0	1900000	1919999	234
0	0	1920000	1939999	235
0	0	1940000	1959999	236
0	0	1960000	1979999	237
0	0	1980000	1999999	238
0	0	2000000	2019999	240
0	0	2020000	2039999	241
0	0	2040000	2059999	242
0	0	2060000	2079999	243
0	0	2080000	2099999	244
0	0	2100000	2119999	246
0	0	2120000	2139999	247
0	0	2140000	2159999	248
0	0	2160000	2179999	249
0	0	2180000	2199999	250
0	0	2200000	2219999	252
0	0	2220000	2239999	253
0	0	2240000	2259999	254
0	0	2260000	2279999	255
0	0	2280000	2299999	256
0	0	2300000	2319999	258
0	0	2320000	2339999	259
0	0	2340000	2359999	260
0	0	2360000	2379999	261
0	0	2380000	2399999	262
0	0	2400000	2419999	264
0	0	2420000	2439999	265
0	0	2440000	2459999	266
0	0	2460000	2479999	267
0	0	2480000	2499999	268
0	0	2500000	2519999	270
0	0	2520000	2539999	271
0	0	2540000	2559999	272
0	0	2560000	2579999	273
0	0	2580000	2599999	274
0	0	2600000	2619999	276
0	0	2620000	2639999	277
0	0	2640000	2659999	278
0	0	2660000	2679999	279
0	0	2680000	2699999	280
0	0	2700000	2719999	282
0	0	2720000	2739999	283
0	0	2740000	2759999	284
0	0	2760000	2779999	285
0	0	2780000	2799999	286
0	0	2800000	2819999	288
0	0	2820000	2839999	289
0	0	2840000	2859999	290
0	0	2860000	2879999	291
0	0	2880000	2899999	292
0	0	2900000	2919999	294
0	0	2920000	2939999	295
0	0	2940000	2959999	296
0	0	2960000	2979999	297
0	0	2980000	2999999	298
0	0	3000000	3019999	300
1	0	0	19999	121
1	0	20000	39999	122
1	0	40000	59999	123
1	0	60000	79999	124
1	0	80000	99999	126
1	0	100000	119999	127
1	0	120000	139999	128
1	0	140000	159999	129
1	0	160000	179999	130
1	0	180000	199999	132
1	0	200000	219999	133
