eventBonus	liveBonus	scoreLowerLimit	scoreUpperLimit	eventPoint
0	0	0	19999	116
0	0	20000	39999	117
0	0	40000	59999	118
0	0	60000	79999	119
0	0	80000	99999	120
0	0	100000	119999	121
0	0	120000	139999	122
0	0	140000	159999	124
0	0	160000	179999	125
0	0	180000	199999	126
0	0	200000	219999	127
0	0	220000	239999	128
0	0	240000	259999	129
0	0	260000	279999	131
0	0	280000	299999	132
0	0	300000	319999	133
0	0	320000	339999	134
0	0	340000	359999	135
0	0	360000	379999	136
0	0	380000	399999	138
0	0	400000	419999	139
0	0	420000	439999	140
0	0	440000	459999	141
0	0	460000	479999	142
0	0	480000	499999	143
0	0	500000	519999	145
0	0	520000	539999	146
0	0	540000	559999	147
0	0	560000	579999	148
0	0	580000	599999	149
0	0	600000	619999	150
0	0	620000	639999	151
0	0	640000	659999	153
0	0	660000	679999	154
0	0	680000	699999	155
0	0	700000	719999	156
0	0	720000	739999	157
0	0	740000	759999	158
0	0	760000	779999	160
0	0	780000	799999	161
0	0	800000	819999	162
0	0	820000	839999	163
0	0	840000	859999	164
0	0	860000	879999	165
0	0	880000	899999	167
0	0	900000	919999	168
0	0	920000	939999	169
0	0	940000	959999	170
0	0	960000	979999	171
0	0	980000	999999	172
0	0	1000000	1019999	174
0	0	1020000	1039999	175
0	0	1040000	1059999	176
0	0	1060000	1079999	177
0	0	1080000	1099999	178
0	0	1100000	1119999	179
0	0	1120000	1139999	180
0	0	1140000	1159999	182
0	0	1160000	1179999	183
0	0	1180000	1199999	184
0	0	1200000	1219999	185
0	0	1220000	1239999	186
0	0	1240000	1259999	187
0	0	1260000	1279999	189
0	0	1280000	1299999	190
0	0	1300000	1319999	191
0	0	1320000	1339999	192
0	0	1340000	1359999	193
0	0	1360000	1379999	194
0	0	1380000	1399999	196
0	0	1400000	1419999	197
0	0	1420000	1439999	198
0	0	1440000	1459999	199
0	0	1460000	1479999	200
0	0	1480000	1499999	201
0	0	1500000	1519999	203
0	0	1520000	1539999	204
0	0	1540000	1559999	205
0	0	1560000	1579999	206
0	0	1580000	1599999	207
0	0	1600000	1619999	208
0	0	1620000	1639999	209
0	0	1640000	1659999	211
0	0	1660000	1679999	212
0	0	1680000	1699999	213
0	0	1700000	1719999	214
0	0	1720000	1739999	215
0	0	1740000	1759999	216
0	0	1760000	1779999	218
0	0	1780000	1799999	219
0	0	1800000	1819999	220
0	0	1820000	1839999	221
0	0	1840000	1859999	222
0	0	1860000	1879999	223
0	0	1880000	1899999	225
0	0	1900000	1919999	226
0	0	1920000	1939999	227
0	0	1940000	1959999	228
0	0	1960000	1979999	229
0	0	1980000	1999999	230
0	0	2000000	2019999	232
0	0	2020000	2039999	233
0	0	2040000	2059999	234
0	0	2060000	2079999	235
0	0	2080000	2099999	236
0	0	2100000	2119999	237
0	0	2120000	2139999	238
0	0	2140000	2159999	240
0	0	2160000	2179999	241
0	0	2180000	2199999	242
0	0	2200000	2219999	243
0	0	2220000	2239999	244
0	0	2240000	2259999	245
0	0	2260000	2279999	247
0	0	2280000	2299999	248
