eventBonus	liveBonus	scoreLowerLimit	scoreUpperLimit	eventPoint
0	0	0	19999	113
0	0	20000	39999	114
0	0	40000	59999	115
0	0	60000	79999	116
0	0	80000	99999	117
0	0	100000	119999	118
0	0	120000	139999	119
0	0	140000	159999	120
0	0	160000	179999	122
0	0	180000	199999	123
0	0	200000	219999	124
0	0	220000	239999	125
0	0	240000	259999	126
0	0	260000	279999	127
0	0	280000	299999	128
0	0	300000	319999	129
0	0	320000	339999	131
0	0	340000	359999	132
0	0	360000	379999	133
0	0	380000	399999	134
0	0	400000	419999	135
0	0	420000	439999	136
0	0	440000	459999	137
0	0	460000	479999	138
0	0	480000	499999	140
0	0	500000	519999	141
0	0	520000	539999	142
0	0	540000	559999	143
0	0	560000	579999	144
0	0	580000	599999	145
0	0	600000	619999	146
0	0	620000	639999	148
0	0	640000	659999	149
0	0	660000	679999	150
0	0	680000	699999	151
0	0	700000	719999	152
0	0	720000	739999	153
0	0	740000	759999	154
0	0	760000	779999	155
0	0	780000	799999	157
0	0	800000	819999	158
0	0	820000	839999	159
0	0	840000	859999	160
0	0	860000	879999	161
0	0	880000	899999	162
0	0	900000	919999	163
0	0	920000	939999	164
0	0	940000	959999	166
0	0	960000	979999	167
0	0	980000	999999	168
0	0	1000000	1019999	169
0	0	1020000	1039999	170
0	0	1040000	1059999	171
0	0	1060000	1079999	172
0	0	1080000	1099999	174
0	0	1100000	1119999	175
0	0	1120000	1139999	176
0	0	1140000	1159999	177
0	0	1160000	1179999	178
0	0	1180000	1199999	179
0	0	1200000	1219999	180
0	0	1220000	1239999	181
0	0	1240000	1259999	183
0	0	1260000	1279999	184
0	0	1280000	1299999	185
0	0	1300000	1319999	186
0	0	1320000	1339999	187
0	0	1340000	1359999	188
0	0	1360000	1379999	189
0	0	1380000	1399999	190
0	0	1400000	1419999	192
0	0	1420000	1439999	193
0	0	1440000	1459999	194
0	0	1460000	1479999	195
0	0	1480000	1499999	196
0	0	1500000	1519999	197
0	0	1520000	1539999	198
0	0	1540000	1559999	200
0	0	1560000	1579999	201
0	0	1580000	1599999	202
0	0	1600000	1619999	203
0	0	1620000	1639999	204
0	0	1640000	1659999	205
0	0	1660000	1679999	206
0	0	1680000	1699999	207
0	0	1700000	1719999	209
0	0	1720000	1739999	210
0	0	1740000	1759999	211
0	0	1760000	1779999	212
0	0	1780000	1799999	213
0	0	1800000	1819999	214
0	0	1820000	1839999	215
0	0	1840000	1859999	216
0	0	1860000	1879999	218
0	0	1880000	1899999	219
0	0	1900000	1919999	220
0	0	1920000	1939999	221
0	0	1940000	1959999	222
0	0	1960000	1979999	223
0	0	1980000	1999999	224
0	0	2000000	2019999	226
0	0	2020000	2039999	227
0	0	2040000	2059999	228
0	0	2060000	2079999	229
0	0	2080000	2099999	230
0	0	2100000	2119999	231
0	0	2120000	2139999	232
0	0	2140000	2159999	233
0	0	2160000	2179999	235
0	0	2180000	2199999	236
0	0	2200000	2219999	237
0	0	2220000	2239999	238
0	0	2240000	2259999	239
0	0	2260000	2279999	240
0	0	2280000	2299999	241
0	0	2300000	2319999	242
0	0	2320000	2339999	244
0	0	2340000	2359999	245
0	0	2360000	2379999	246
0	0	2380000	2399999	247
0	0	2400000	2419999	248
0	0	2420000	2439999	249
0	0	2440000	2459999	250
0	0	2460000	2479999	251
0	0	2480000	2499999	253
0	0	2500000	2519999	254
0	0	2520000	2539999	255
0	0	2540000	2559999	256
0	0	2560000	2579999	257
0	0	2580000	2599999	258
0	0	2600000	2619999	259
0	0	2620000	2639999	261
0	0	2640000	2659999	262
0	0	2660000	2679999	263
0	0	2680000	2699999	264
0	0	2700000	2719999	265
0	0	2720000	2739999	266
0	0	2740000	2759999	267
0	0	2760000	2779999	268
0	0	2780000	2799999	270
0	0	2800000	2819999	271
0	0	2820000	2839999	272
0	0	2840000	2859999	273
0	0	2860000	2879999	274
0	0	2880000	2899999	275
0	0	2900000	2919999	276
0	0	2920000	2939999	277
0	0	2940000	2959999	279
0	0	2960000	2979999	280
0	0	2980000	2999999	281
0	0	3000000	3019999	282
1	0	0	19999	114
1	0	20000	39999	115
1	0	40000	59999	116
1	0	60000	79999	117
1	0	80000	99999	118
1	0	100000	119999	119
1	0	120000	139999	120
1	0	140000	159999	122
1	0	160000	179999	123
1	0	180000	199999	124
1	0	200000	219999	125
1	0	220000	239999	126
1	0	240000	259999	127
1	0	260000	279999	128
1	0	280000	299999	130
1	0	300000	319999	131
1	0	320000	339999	132
1	0	340000	359999	133
1	0	360000	379999	134
1	0	380000	399999	135
1	0	400000	419999	136
1	0	420000	439999	138
1	0	440000	459999	139
1	0	460000	479999	140
1	0	480000	499999	141
1	0	500000	519999	142
1	0	520000	539999	143
1	0	540000	559999	144
1	0	560000	579999	146
1	0	580000	599999	147
1	0	600000	619999	148
1	0	620000	639999	149
1	0	640000	659999	150
1	0	660000	679999	151
1	0	680000	699999	152
1	0	700000	719999	154
1	0	720000	739999	155
1	0	740000	759999	156
1	0	760000	779999	157
1	0	780000	799999	158
1	0	800000	819999	159
1	0	820000	839999	160
1	0	840000	859999	162
1	0	860000	879999	163
1	0	880000	899999	164
1	0	900000	919999	165
1	0	920000	939999	166
1	0	940000	959999	167
1	0	960000	979999	168
1	0	980000	999999	170
1	0	1000000	1019999	171
1	0	1020000	1039999	172
1	0	1040000	1059999	173
1	0	1060000	1079999	174
1	0	1080000	1099999	175
1	0	1100000	1119999	176
1	0	1120000	1139999	178
1	0	1140000	1159999	179
1	0	1160000	1179999	180
1	0	1180000	1199999	181
1	0	1200000	1219999	182
1	0	1220000	1239999	183
1	0	1240000	1259999	184
1	0	1260000	1279999	186
1	0	1280000	1299999	187
1	0	1300000	1319999	188
1	0	1320000	1339999	189
1	0	1340000	1359999	190
1	0	1360000	1379999	191
1	0	1380000	1399999	192
1	0	1400000	1419999	194
1	0	1420000	1439999	195
1	0	1440000	1459999	196
1	0	1460000	1479999	197
1	0	1480000	1499999	198
1	0	1500000	1519999	199
1	0	1520000	1539999	200
1	0	1540000	1559999	202
1	0	1560000	1579999	203
1	0	1580000	1599999	204
1	0	1600000	1619999	205
1	0	1620000	1639999	206
1	0	1640000	1659999	207
1	0	1660000	1679999	208
1	0	1680000	1699999	209
1	0	1700000	1719999	211
1	0	1720000	1739999	212
1	0	1740000	1759999	213
1	0	1760000	1779999	214
1	0	1780000	1799999	215
1	0	1800000	1819999	216
1	0	1820000	1839999	217
1	0	1840000	1859999	219
1	0	1860000	1879999	220
1	0	1880000	1899999	221
1	0	1900000	1919999	222
1	0	1920000	1939999	223
1	0	1940000	1959999	224
1	0	1960000	1979999	225
1	0	1980000	1999999	227
1	0	2000000	2019999	228
1	0	2020000	2039999	229
1	0	2040000	2059999	230
1	0	2060000	2079999	231
1	0	2080000	2099999	232
1	0	2100000	2119999	233
1	0	2120000	2139999	235
1	0	2140000	2159999	236
1	0	2160000	2179999	237
1	0	2180000	2199999	238
1	0	2200000	2219999	239
1	0	2220000	2239999	240
1	0	2240000	2259999	241
1	0	2260000	2279999	243
1	0	2280000	2299999	244
1	0	2300000	2319999	245
1	0	2320000	2339999	246
1	0	2340000	2359999	247
1	0	2360000	2379999	248
1	0	2380000	2399999	249
1	0	2400000	2419999	251
1	0	2420000	2439999	252
1	0	2440000	2459999	253
1	0	2460000	2479999	254
1	0	2480000	2499999	255
1	0	2500000	2519999	256
1	0	2520000	2539999	257
1	0	2540000	2559999	259
1	0	2560000	2579999	260
1	0	2580000	2599999	261
1	0	2600000	2619999	262
1	0	2620000	2639999	263
1	0	2640000	2659999	264
1	0	2660000	2679999	265
1	0	2680000	2699999	267
1	0	2700000	2719999	268
1	0	2720000	2739999	269
1	0	2740000	2759999	270
1	0	2760000	2779999	271
1	0	2780000	2799999	272
1	0	2800000	2819999	273
1	0	2820000	2839999	275
1	0	2840000	2859999	276
1	0	2860000	2879999	277
1	0	2880000	2899999	278
1	0	2900000	2919999	279
1	0	2920000	2939999	280
1	0	2940000	2959999	281
1	0	2960000	2979999	283
1	0	2980000	2999999	284
1	0	3000000	3019999	285
2	0	0	19999	115
2	0	20000	39999	116
2	0	40000	59999	117
2	0	60000	79999	118
2	0	80000	99999	119
2	0	100000	119999	121
2	0	120000	139999	122
2	0	140000	159999	123
2	0	160000	179999	124
2	0	180000	199999	125
2	0	200000	219999	126
2	0	220000	239999	127
2	0	240000	259999	129
2	0	260000	279999	130
2	0	280000	299999	131
2	0	300000	319999	132
2	0	320000	339999	133
2	0	340000	359999	134
2	0	360000	379999	136
2	0	380000	399999	137
2	0	400000	419999	138
2	0	420000	439999	139
2	0	440000	459999	140
2	0	460000	479999	141
2	0	480000	499999	142
2	0	500000	519999	144
2	0	520000	539999	145
2	0	540000	559999	146
2	0	560000	579999	147
2	0	580000	599999	148
2	0	600000	619999	149
2	0	620000	639999	150
2	0	640000	659999	152
2	0	660000	679999	153
2	0	680000	699999	154
2	0	700000	719999	155
2	0	720000	739999	156
2	0	740000	759999	157
2	0	760000	779999	159
2	0	780000	799999	160
2	0	800000	819999	161
2	0	820000	839999	162
2	0	840000	859999	163
2	0	860000	879999	164
2	0	880000	899999	165
2	0	900000	919999	167
2	0	920000	939999	168
2	0	940000	959999	169
2	0	960000	979999	170
2	0	980000	999999	171
2	0	1000000	1019999	172
2	0	1020000	1039999	174
2	0	1040000	1059999	175
2	0	1060000	1079999	176
2	0	1080000	1099999	177
2	0	1100000	1119999	178
2	0	1120000	1139999	179
2	0	1140000	1159999	180
2	0	1160000	1179999	182
2	0	1180000	1199999	183
2	0	1200000	1219999	184
2	0	1220000	1239999	185
2	0	1240000	1259999	186
2	0	1260000	1279999	187
2	0	1280000	1299999	189
2	0	1300000	1319999	190
2	0	1320000	1339999	191
2	0	1340000	1359999	192
2	0	1360000	1379999	193
2	0	1380000	1399999	194
2	0	1400000	1419999	195
2	0	1420000	1439999	197
2	0	1440000	1459999	198
2	0	1460000	1479999	199
2	0	1480000	1499999	200
2	0	1500000	1519999	201
2	0	1520000	1539999	202
2	0	1540000	1559999	204
2	0	1560000	1579999	205
2	0	1580000	1599999	206
2	0	1600000	1619999	207
2	0	1620000	1639999	208
2	0	1640000	1659999	209
2	0	1660000	1679999	210
2	0	1680000	1699999	212
2	0	1700000	1719999	213
2	0	1720000	1739999	214
2	0	1740000	1759999	215
2	0	1760000	1779999	216
2	0	1780000	1799999	217
2	0	1800000	1819999	218
2	0	1820000	1839999	220
2	0	1840000	1859999	221
2	0	1860000	1879999	222
2	0	1880000	1899999	223
2	0	1900000	1919999	224
2	0	1920000	1939999	225
2	0	1940000	1959999	227
2	0	1960000	1979999	228
2	0	1980000	1999999	229
2	0	2000000	2019999	230
2	0	2020000	2039999	231
2	0	2040000	2059999	232
2	0	2060000	2079999	233
2	0	2080000	2099999	235
2	0	2100000	2119999	236
2	0	2120000	2139999	237
2	0	2140000	2159999	238
2	0	2160000	2179999	239
2	0	2180000	2199999	240
2	0	2200000	2219999	242
2	0	2220000	2239999	243
2	0	2240000	2259999	244
2	0	2260000	2279999	245
2	0	2280000	2299999	246
2	0	2300000	2319999	247
2	0	2320000	2339999	248
2	0	2340000	2359999	250
2	0	2360000	2379999	251
2	0	2380000	2399999	252
2	0	2400000	2419999	253
2	0	2420000	2439999	254
2	0	2440000	2459999	255
2	0	2460000	2479999	257
2	0	2480000	2499999	258
2	0	2500000	2519999	259
2	0	2520000	2539999	260
2	0	2540000	2559999	261
2	0	2560000	2579999	262
2	0	2580000	2599999	263
2	0	2600000	2619999	265
2	0	2620000	2639999	266
2	0	2640000	2659999	267
2	0	2660000	2679999	268
2	0	2680000	2699999	269
2	0	2700000	2719999	270
2	0	2720000	2739999	272
2	0	2740000	2759999	273
2	0	2760000	2779999	274
2	0	2780000	2799999	275
2	0	2800000	2819999	276
2	0	2820000	2839999	277
2	0	2840000	2859999	278
2	0	2860000	2879999	280
2	0	2880000	2899999	281
2	0	2900000	2919999	282
2	0	2920000	2939999	283
2	0	2940000	2959999	284
2	0	2960000	2979999	285
2	0	2980000	2999999	286
2	0	3000000	3019999	288
3	0	0	19999	116
3	0	20000	39999	117
3	0	40000	59999	118
3	0	60000	79999	119
3	0	80000	99999	121
