eventBonus	liveBonus	scoreLowerLimit	scoreUpperLimit	eventPoint
0	0	0	19999	124
0	0	20000	39999	125
0	0	40000	59999	126
0	0	60000	79999	127
0	0	80000	99999	128
0	0	100000	119999	130
0	0	120000	139999	131
0	0	140000	159999	132
0	0	160000	179999	133
0	0	180000	199999	135
0	0	200000	219999	136
0	0	220000	239999	137
0	0	240000	259999	138
0	0	260000	279999	140
0	0	280000	299999	141
0	0	300000	319999	142
0	0	320000	339999	143
0	0	340000	359999	145
0	0	360000	379999	146
0	0	380000	399999	147
0	0	400000	419999	148
0	0	420000	439999	150
0	0	440000	459999	151
0	0	460000	479999	152
0	0	480000	499999	153
0	0	500000	519999	155
0	0	520000	539999	156
0	0	540000	559999	157
0	0	560000	579999	158
0	0	580000	599999	159
0	0	600000	619999	161
0	0	620000	639999	162
0	0	640000	659999	163
0	0	660000	679999	164
0	0	680000	699999	166
0	0	700000	719999	167
0	0	720000	739999	168
0	0	740000	759999	169
0	0	760000	779999	171
0	0	780000	799999	172
0	0	800000	819999	173
0	0	820000	839999	174
0	0	840000	859999	176
0	0	860000	879999	177
0	0	880000	899999	178
0	0	900000	919999	179
0	0	920000	939999	181
0	0	940000	959999	182
0	0	960000	979999	183
0	0	980000	999999	184
0	0	1000000	1019999	186
0	0	1020000	1039999	187
0	0	1040000	1059999	188
0	0	1060000	1079999	189
0	0	1080000	1099999	190
0	0	1100000	1119999	192
0	0	1120000	1139999	193
0	0	1140000	1159999	194
0	0	1160000	1179999	195
0	0	1180000	1199999	197
0	0	1200000	1219999	198
0	0	1220000	1239999	199
0	0	1240000	1259999	200
0	0	1260000	1279999	202
0	0	1280000	1299999	203
0	0	1300000	1319999	204
0	0	1320000	1339999	205
0	0	1340000	1359999	207
0	0	1360000	1379999	208
0	0	1380000	1399999	209
0	0	1400000	1419999	210
0	0	1420000	1439999	212
0	0	1440000	1459999	213
0	0	1460000	1479999	214
0	0	1480000	1499999	215
0	0	1500000	1519999	217
0	0	1520000	1539999	218
0	0	1540000	1559999	219
0	0	1560000	1579999	220
0	0	1580000	1599999	221
0	0	1600000	1619999	223
0	0	1620000	1639999	224
0	0	1640000	1659999	225
0	0	1660000	1679999	226
0	0	1680000	1699999	228
0	0	1700000	1719999	229
0	0	1720000	1739999	230
0	0	1740000	1759999	231
0	0	1760000	1779999	233
0	0	1780000	1799999	234
0	0	1800000	1819999	235
0	0	1820000	1839999	236
0	0	1840000	1859999	238
0	0	1860000	1879999	239
0	0	1880000	1899999	240
0	0	1900000	1919999	241
0	0	1920000	1939999	243
0	0	1940000	1959999	244
0	0	1960000	1979999	245
0	0	1980000	1999999	246
0	0	2000000	2019999	248
0	0	2020000	2039999	249
0	0	2040000	2059999	250
0	0	2060000	2079999	251
0	0	2080000	2099999	252
0	0	2100000	2119999	254
0	0	2120000	2139999	255
0	0	2140000	2159999	256
0	0	2160000	2179999	257
0	0	2180000	2199999	259
0	0	2200000	2219999	260
0	0	2220000	2239999	261
0	0	2240000	2259999	262
0	0	2260000	2279999	264
0	0	2280000	2299999	265
0	0	2300000	2319999	266
0	0	2320000	2339999	267
0	0	2340000	2359999	269
0	0	2360000	2379999	270
0	0	2380000	2399999	271
0	0	2400000	2419999	272
0	0	2420000	2439999	274
0	0	2440000	2459999	275
0	0	2460000	2479999	276
0	0	2480000	2499999	277
0	0	2500000	2519999	279
0	0	2520000	2539999	280
0	0	2540000	2559999	281
0	0	2560000	2579999	282
0	0	2580000	2599999	283
0	0	2600000	2619999	285
0	0	2620000	2639999	286
0	0	2640000	2659999	287
0	0	2660000	2679999	288
0	0	2680000	2699999	290
0	0	2700000	2719999	291
0	0	2720000	2739999	292
0	0	2740000	2759999	293
0	0	2760000	2779999	295
0	0	2780000	2799999	296
0	0	2800000	2819999	297
0	0	2820000	2839999	298
0	0	2840000	2859999	300
0	0	2860000	2879999	301
0	0	2880000	2899999	302
0	0	2900000	2919999	303
0	0	2920000	2939999	305
0	0	2940000	2959999	306
0	0	2960000	2979999	307
0	0	2980000	2999999	308
0	0	3000000	3019999	310
1	0	0	19999	125
1	0	20000	39999	126
1	0	40000	59999	127
1	0	60000	79999	128
1	0	80000	99999	130
1	0	100000	119999	131
1	0	120000	139999	132
1	0	140000	159999	134
1	0	160000	179999	135
1	0	180000	199999	136
1	0	200000	219999	137
1	0	220000	239999	139
1	0	240000	259999	140
1	0	260000	279999	141
1	0	280000	299999	142
1	0	300000	319999	144
1	0	320000	339999	145
1	0	340000	359999	146
1	0	360000	379999	147
1	0	380000	399999	149
1	0	400000	419999	150
1	0	420000	439999	151
1	0	440000	459999	152
1	0	460000	479999	154
1	0	480000	499999	155
1	0	500000	519999	156
1	0	520000	539999	157
1	0	540000	559999	159
1	0	560000	579999	160
1	0	580000	599999	161
1	0	600000	619999	162
1	0	620000	639999	164
1	0	640000	659999	165
1	0	660000	679999	166
1	0	680000	699999	167
1	0	700000	719999	169
1	0	720000	739999	170
1	0	740000	759999	171
1	0	760000	779999	172
1	0	780000	799999	174
1	0	800000	819999	175
1	0	820000	839999	176
1	0	840000	859999	177
1	0	860000	879999	179
1	0	880000	899999	180
1	0	900000	919999	181
1	0	920000	939999	182
1	0	940000	959999	184
1	0	960000	979999	185
1	0	980000	999999	186
1	0	1000000	1019999	187
1	0	1020000	1039999	189
1	0	1040000	1059999	190
1	0	1060000	1079999	191
1	0	1080000	1099999	192
1	0	1100000	1119999	194
1	0	1120000	1139999	195
1	0	1140000	1159999	196
1	0	1160000	1179999	197
1	0	1180000	1199999	199
1	0	1200000	1219999	200
1	0	1220000	1239999	201
1	0	1240000	1259999	202
1	0	1260000	1279999	204
1	0	1280000	1299999	205
1	0	1300000	1319999	206
1	0	1320000	1339999	207
1	0	1340000	1359999	209
1	0	1360000	1379999	210
1	0	1380000	1399999	211
1	0	1400000	1419999	212
1	0	1420000	1439999	214
1	0	1440000	1459999	215
1	0	1460000	1479999	216
1	0	1480000	1499999	217
1	0	1500000	1519999	219
1	0	1520000	1539999	220
1	0	1540000	1559999	221
1	0	1560000	1579999	222
1	0	1580000	1599999	224
1	0	1600000	1619999	225
1	0	1620000	1639999	226
1	0	1640000	1659999	227
1	0	1660000	1679999	229
1	0	1680000	1699999	230
1	0	1700000	1719999	231
1	0	1720000	1739999	232
1	0	1740000	1759999	234
1	0	1760000	1779999	235
1	0	1780000	1799999	236
1	0	1800000	1819999	237
1	0	1820000	1839999	239
1	0	1840000	1859999	240
1	0	1860000	1879999	241
1	0	1880000	1899999	242
1	0	1900000	1919999	244
1	0	1920000	1939999	245
1	0	1940000	1959999	246
1	0	1960000	1979999	247
1	0	1980000	1999999	249
1	0	2000000	2019999	250
1	0	2020000	2039999	251
1	0	2040000	2059999	252
1	0	2060000	2079999	254
1	0	2080000	2099999	255
1	0	2100000	2119999	256
1	0	2120000	2139999	257
1	0	2140000	2159999	259
1	0	2160000	2179999	260
1	0	2180000	2199999	261
1	0	2200000	2219999	263
1	0	2220000	2239999	264
1	0	2240000	2259999	265
1	0	2260000	2279999	266
1	0	2280000	2299999	268
1	0	2300000	2319999	269
1	0	2320000	2339999	270
1	0	2340000	2359999	271
1	0	2360000	2379999	273
1	0	2380000	2399999	274
1	0	2400000	2419999	275
1	0	2420000	2439999	276
1	0	2440000	2459999	278
1	0	2460000	2479999	279
1	0	2480000	2499999	280
1	0	2500000	2519999	281
1	0	2520000	2539999	283
1	0	2540000	2559999	284
1	0	2560000	2579999	285
1	0	2580000	2599999	286
1	0	2600000	2619999	288
1	0	2620000	2639999	289
1	0	2640000	2659999	290
1	0	2660000	2679999	291
1	0	2680000	2699999	293
1	0	2700000	2719999	294
1	0	2720000	2739999	295
1	0	2740000	2759999	296
1	0	2760000	2779999	298
1	0	2780000	2799999	299
1	0	2800000	2819999	300
1	0	2820000	2839999	301
1	0	2840000	2859999	303
1	0	2860000	2879999	304
1	0	2880000	2899999	305
1	0	2900000	2919999	306
1	0	2920000	2939999	308
1	0	2940000	2959999	309
1	0	2960000	2979999	310
1	0	2980000	2999999	311
1	0	3000000	3019999	313
2	0	0	19999	126
2	0	20000	39999	127
2	0	40000	59999	129
2	0	60000	79999	130
2	0	80000	99999	131
2	0	100000	119999	132
2	0	120000	139999	134
2	0	140000	159999	135
2	0	160000	179999	136
2	0	180000	199999	137
2	0	200000	219999	139
2	0	220000	239999	140
2	0	240000	259999	141
2	0	260000	279999	142
2	0	280000	299999	144
2	0	300000	319999	145
2	0	320000	339999	146
2	0	340000	359999	147
2	0	360000	379999	149
2	0	380000	399999	150
2	0	400000	419999	151
2	0	420000	439999	153
2	0	440000	459999	154
2	0	460000	479999	155
2	0	480000	499999	156
2	0	500000	519999	158
2	0	520000	539999	159
2	0	540000	559999	160
2	0	560000	579999	161
2	0	580000	599999	163
2	0	600000	619999	164
2	0	620000	639999	165
2	0	640000	659999	166
2	0	660000	679999	168
2	0	680000	699999	169
2	0	700000	719999	170
2	0	720000	739999	172
2	0	740000	759999	173
2	0	760000	779999	174
2	0	780000	799999	175
2	0	800000	819999	177
2	0	820000	839999	178
2	0	840000	859999	179
2	0	860000	879999	180
2	0	880000	899999	182
2	0	900000	919999	183
2	0	920000	939999	184
2	0	940000	959999	185
2	0	960000	979999	187
2	0	980000	999999	188
2	0	1000000	1019999	189
2	0	1020000	1039999	190
2	0	1040000	1059999	192
2	0	1060000	1079999	193
2	0	1080000	1099999	194
2	0	1100000	1119999	196
2	0	1120000	1139999	197
2	0	1140000	1159999	198
2	0	1160000	1179999	199
2	0	1180000	1199999	201
2	0	1200000	1219999	202
2	0	1220000	1239999	203
2	0	1240000	1259999	204
2	0	1260000	1279999	206
2	0	1280000	1299999	207
2	0	1300000	1319999	208
2	0	1320000	1339999	209
2	0	1340000	1359999	211
2	0	1360000	1379999	212
2	0	1380000	1399999	213
2	0	1400000	1419999	215
2	0	1420000	1439999	216
2	0	1440000	1459999	217
2	0	1460000	1479999	218
2	0	1480000	1499999	220
2	0	1500000	1519999	221
2	0	1520000	1539999	222
2	0	1540000	1559999	223
2	0	1560000	1579999	225
2	0	1580000	1599999	226
2	0	1600000	1619999	227
2	0	1620000	1639999	228
2	0	1640000	1659999	230
2	0	1660000	1679999	231
2	0	1680000	1699999	232
2	0	1700000	1719999	233
2	0	1720000	1739999	235
2	0	1740000	1759999	236
2	0	1760000	1779999	237
2	0	1780000	1799999	239
2	0	1800000	1819999	240
2	0	1820000	1839999	241
2	0	1840000	1859999	242
2	0	1860000	1879999	244
2	0	1880000	1899999	245
2	0	1900000	1919999	246
2	0	1920000	1939999	247
2	0	1940000	1959999	249
2	0	1960000	1979999	250
