eventBonus	liveBonus	scoreLowerLimit	scoreUpperLimit	eventPoint
0	0	0	19999	105
0	0	20000	39999	106
0	0	40000	59999	107
0	0	60000	79999	108
0	0	80000	99999	109
0	0	100000	119999	110
0	0	120000	139999	111
0	0	140000	159999	112
0	0	160000	179999	113
0	0	180000	199999	114
0	0	200000	219999	115
0	0	220000	239999	116
0	0	240000	259999	117
0	0	260000	279999	118
0	0	280000	299999	119
0	0	300000	319999	120
0	0	320000	339999	121
0	0	340000	359999	122
0	0	360000	379999	123
0	0	380000	399999	124
0	0	400000	419999	126
0	0	420000	439999	127
0	0	440000	459999	128
0	0	460000	479999	129
0	0	480000	499999	130
0	0	500000	519999	131
0	0	520000	539999	132
0	0	540000	559999	133
0	0	560000	579999	134
0	0	580000	599999	135
0	0	600000	619999	136
0	0	620000	639999	137
0	0	640000	659999	138
0	0	660000	679999	139
0	0	680000	699999	140
0	0	700000	719999	141
0	0	720000	739999	142
0	0	740000	759999	143
0	0	760000	779999	144
0	0	780000	799999	145
0	0	800000	819999	147
0	0	820000	839999	148
0	0	840000	859999	149
0	0	860000	879999	150
0	0	880000	899999	151
0	0	900000	919999	152
0	0	920000	939999	153
0	0	940000	959999	154
0	0	960000	979999	155
0	0	980000	999999	156
0	0	1000000	1019999	157
0	0	1020000	1039999	158
0	0	1040000	1059999	159
0	0	1060000	1079999	160
0	0	1080000	1099999	161
0	0	1100000	1119999	162
0	0	1120000	1139999	163
0	0	1140000	1159999	164
0	0	1160000	1179999	165
0	0	1180000	1199999	166
0	0	1200000	1219999	168
0	0	1220000	1239999	169
0	0	1240000	1259999	170
0	0	1260000	1279999	171
0	0	1280000	1299999	172
0	0	1300000	1319999	173
0	0	1320000	1339999	174
0	0	1340000	1359999	175
0	0	1360000	1379999	176
0	0	1380000	1399999	177
0	0	1400000	1419999	178
0	0	1420000	1439999	179
0	0	1440000	1459999	180
0	0	1460000	1479999	181
0	0	1480000	1499999	182
0	0	1500000	1519999	183
0	0	1520000	1539999	184
0	0	1540000	1559999	185
0	0	1560000	1579999	186
0	0	1580000	1599999	187
0	0	1600000	1619999	189
0	0	1620000	1639999	190
0	0	1640000	1659999	191
0	0	1660000	1679999	192
0	0	1680000	1699999	193
0	0	1700000	1719999	194
0	0	1720000	1739999	195
0	0	1740000	1759999	196
0	0	1760000	1779999	197
0	0	1780000	1799999	198
0	0	1800000	1819999	199
0	0	1820000	1839999	200
0	0	1840000	1859999	201
0	0	1860000	1879999	202
0	0	1880000	1899999	203
0	0	1900000	1919999	204
0	0	1920000	1939999	205
0	0	1940000	1959999	206
0	0	1960000	1979999	207
0	0	1980000	1999999	208
0	0	2000000	2019999	210
0	0	2020000	2039999	211
0	0	2040000	2059999	212
0	0	2060000	2079999	213
0	0	2080000	2099999	214
0	0	2100000	2119999	215
0	0	2120000	2139999	216
0	0	2140000	2159999	217
0	0	2160000	2179999	218
0	0	2180000	2199999	219
0	0	2200000	2219999	220
0	0	2220000	2239999	221
0	0	2240000	2259999	222
0	0	2260000	2279999	223
0	0	2280000	2299999	224
0	0	2300000	2319999	225
0	0	2320000	2339999	226
0	0	2340000	2359999	227
0	0	2360000	2379999	228
0	0	2380000	2399999	229
0	0	2400000	2419999	231
0	0	2420000	2439999	232
0	0	2440000	2459999	233
0	0	2460000	2479999	234
0	0	2480000	2499999	235
0	0	2500000	2519999	236
0	0	2520000	2539999	237
0	0	2540000	2559999	238
0	0	2560000	2579999	239
0	0	2580000	2599999	240
0	0	2600000	2619999	241
0	0	2620000	2639999	242
0	0	2640000	2659999	243
0	0	2660000	2679999	244
0	0	2680000	2699999	245
0	0	2700000	2719999	246
0	0	2720000	2739999	247
0	0	2740000	2759999	248
0	0	2760000	2779999	249
0	0	2780000	2799999	250
0	0	2800000	2819999	252
0	0	2820000	2839999	253
0	0	2840000	2859999	254
0	0	2860000	2879999	255
0	0	2880000	2899999	256
0	0	2900000	2919999	257
0	0	2920000	2939999	258
0	0	2940000	2959999	259
0	0	2960000	2979999	260
0	0	2980000	2999999	261
0	0	3000000	3019999	262
0	0	3020000	3039999	263
0	0	3040000	3059999	264
0	0	3060000	3079999	265
0	0	3080000	3099999	266
0	0	3100000	3119999	267
0	0	3120000	3139999	268
0	0	3140000	3159999	269
0	0	3160000	3179999	270
0	0	3180000	3199999	271
0	0	3200000	3219999	273
0	0	3220000	3239999	274
0	0	3240000	3259999	275
0	0	3260000	3279999	276
0	0	3280000	3299999	277
0	0	3300000	3319999	278
1	0	0	19999	106
1	0	20000	39999	107
1	0	40000	59999	108
1	0	60000	79999	109
1	0	80000	99999	110
1	0	100000	119999	111
1	0	120000	139999	112
1	0	140000	159999	113
1	0	160000	179999	114
1	0	180000	199999	115
1	0	200000	219999	116
1	0	220000	239999	117
1	0	240000	259999	118
1	0	260000	279999	119
1	0	280000	299999	120
1	0	300000	319999	121
1	0	320000	339999	123
1	0	340000	359999	124
1	0	360000	379999	125
1	0	380000	399999	126
1	0	400000	419999	127
1	0	420000	439999	128
1	0	440000	459999	129
1	0	460000	479999	130
1	0	480000	499999	131
1	0	500000	519999	132
1	0	520000	539999	133
1	0	540000	559999	134
1	0	560000	579999	135
1	0	580000	599999	136
1	0	600000	619999	137
1	0	620000	639999	138
1	0	640000	659999	139
1	0	660000	679999	141
1	0	680000	699999	142
1	0	700000	719999	143
1	0	720000	739999	144
1	0	740000	759999	145
1	0	760000	779999	146
1	0	780000	799999	147
1	0	800000	819999	148
1	0	820000	839999	149
1	0	840000	859999	150
1	0	860000	879999	151
1	0	880000	899999	152
1	0	900000	919999	153
1	0	920000	939999	154
1	0	940000	959999	155
1	0	960000	979999	156
1	0	980000	999999	158
1	0	1000000	1019999	159
1	0	1020000	1039999	160
1	0	1040000	1059999	161
1	0	1060000	1079999	162
1	0	1080000	1099999	163
1	0	1100000	1119999	164
1	0	1120000	1139999	165
1	0	1140000	1159999	166
1	0	1160000	1179999	167
1	0	1180000	1199999	168
1	0	1200000	1219999	169
1	0	1220000	1239999	170
1	0	1240000	1259999	171
1	0	1260000	1279999	172
1	0	1280000	1299999	173
1	0	1300000	1319999	174
1	0	1320000	1339999	176
1	0	1340000	1359999	177
1	0	1360000	1379999	178
1	0	1380000	1399999	179
1	0	1400000	1419999	180
1	0	1420000	1439999	181
1	0	1440000	1459999	182
1	0	1460000	1479999	183
1	0	1480000	1499999	184
1	0	1500000	1519999	185
1	0	1520000	1539999	186
1	0	1540000	1559999	187
1	0	1560000	1579999	188
1	0	1580000	1599999	189
1	0	1600000	1619999	190
1	0	1620000	1639999	191
1	0	1640000	1659999	193
1	0	1660000	1679999	194
1	0	1680000	1699999	195
1	0	1700000	1719999	196
1	0	1720000	1739999	197
1	0	1740000	1759999	198
1	0	1760000	1779999	199
1	0	1780000	1799999	200
1	0	1800000	1819999	201
1	0	1820000	1839999	202
1	0	1840000	1859999	203
1	0	1860000	1879999	204
1	0	1880000	1899999	205
1	0	1900000	1919999	206
1	0	1920000	1939999	207
1	0	1940000	1959999	208
1	0	1960000	1979999	209
1	0	1980000	1999999	211
1	0	2000000	2019999	212
1	0	2020000	2039999	213
1	0	2040000	2059999	214
1	0	2060000	2079999	215
1	0	2080000	2099999	216
1	0	2100000	2119999	217
1	0	2120000	2139999	218
1	0	2140000	2159999	219
1	0	2160000	2179999	220
1	0	2180000	2199999	221
1	0	2200000	2219999	222
1	0	2220000	2239999	223
1	0	2240000	2259999	224
1	0	2260000	2279999	225
1	0	2280000	2299999	226
1	0	2300000	2319999	228
1	0	2320000	2339999	229
1	0	2340000	2359999	230
1	0	2360000	2379999	231
1	0	2380000	2399999	232
1	0	2400000	2419999	233
1	0	2420000	2439999	234
1	0	2440000	2459999	235
1	0	2460000	2479999	236
1	0	2480000	2499999	237
1	0	2500000	2519999	238
1	0	2520000	2539999	239
1	0	2540000	2559999	240
1	0	2560000	2579999	241
1	0	2580000	2599999	242
1	0	2600000	2619999	243
1	0	2620000	2639999	244
1	0	2640000	2659999	246
1	0	2660000	2679999	247
1	0	2680000	2699999	248
1	0	2700000	2719999	249
1	0	2720000	2739999	250
1	0	2740000	2759999	251
1	0	2760000	2779999	252
1	0	2780000	2799999	253
1	0	2800000	2819999	254
1	0	2820000	2839999	255
1	0	2840000	2859999	256
1	0	2860000	2879999	257
1	0	2880000	2899999	258
1	0	2900000	2919999	259
1	0	2920000	2939999	260
1	0	2940000	2959999	261
1	0	2960000	2979999	263
1	0	2980000	2999999	264
1	0	3000000	3019999	265
1	0	3020000	3039999	266
1	0	3040000	3059999	267
1	0	3060000	3079999	268
1	0	3080000	3099999	269
1	0	3100000	3119999	270
1	0	3120000	3139999	271
1	0	3140000	3159999	272
1	0	3160000	3179999	273
1	0	3180000	3199999	274
1	0	3200000	3219999	275
1	0	3220000	3239999	276
1	0	3240000	3259999	277
1	0	3260000	3279999	278
1	0	3280000	3299999	279
1	0	3300000	3319999	281
2	0	0	19999	107
2	0	20000	39999	108
2	0	40000	59999	109
2	0	60000	79999	110
2	0	80000	99999	111
2	0	100000	119999	112
2	0	120000	139999	113
2	0	140000	159999	114
2	0	160000	179999	115
2	0	180000	199999	116
2	0	200000	219999	117
2	0	220000	239999	118
2	0	240000	259999	119
2	0	260000	279999	121
2	0	280000	299999	122
2	0	300000	319999	123
2	0	320000	339999	124
2	0	340000	359999	125
2	0	360000	379999	126
2	0	380000	399999	127
2	0	400000	419999	128
2	0	420000	439999	129
2	0	440000	459999	130
2	0	460000	479999	131
2	0	480000	499999	132
2	0	500000	519999	133
2	0	520000	539999	134
2	0	540000	559999	136
2	0	560000	579999	137
2	0	580000	599999	138
2	0	600000	619999	139
2	0	620000	639999	140
2	0	640000	659999	141
2	0	660000	679999	142
2	0	680000	699999	143
2	0	700000	719999	144
2	0	720000	739999	145
2	0	740000	759999	146
2	0	760000	779999	147
2	0	780000	799999	148
2	0	800000	819999	149
2	0	820000	839999	151
2	0	840000	859999	152
2	0	860000	879999	153
2	0	880000	899999	154
2	0	900000	919999	155
2	0	920000	939999	156
2	0	940000	959999	157
2	0	960000	979999	158
2	0	980000	999999	159
2	0	1000000	1019999	160
2	0	1020000	1039999	161
2	0	1040000	1059999	162
2	0	1060000	1079999	163
2	0	1080000	1099999	164
2	0	1100000	1119999	166
2	0	1120000	1139999	167
2	0	1140000	1159999	168
2	0	1160000	1179999	169
2	0	1180000	1199999	170
2	0	1200000	1219999	171
2	0	1220000	1239999	172
2	0	1240000	1259999	173
2	0	1260000	1279999	174
2	0	1280000	1299999	175
2	0	1300000	1319999	176
2	0	1320000	1339999	177
2	0	1340000	1359999	178
2	0	1360000	1379999	179
2	0	1380000	1399999	180
2	0	1400000	1419999	182
2	0	1420000	1439999	183
2	0	1440000	1459999	184
2	0	1460000	1479999	185
2	0	1480000	1499999	186
2	0	1500000	1519999	187
2	0	1520000	1539999	188
2	0	1540000	1559999	189
2	0	1560000	1579999	190
2	0	1580000	1599999	191
2	0	1600000	1619999	192
2	0	1620000	1639999	193
2	0	1640000	1659999	194
2	0	1660000	1679999	195
2	0	1680000	1699999	197
2	0	1700000	1719999	198
2	0	1720000	1739999	199
2	0	1740000	1759999	200
2	0	1760000	1779999	201
2	0	1780000	1799999	202
2	0	1800000	1819999	203
2	0	1820000	1839999	204
2	0	1840000	1859999	205
2	0	1860000	1879999	206
2	0	1880000	1899999	207
2	0	1900000	1919999	208
2	0	1920000	1939999	209
2	0	1940000	1959999	210
2	0	1960000	1979999	212
2	0	1980000	1999999	213
2	0	2000000	2019999	214
2	0	2020000	2039999	215
2	0	2040000	2059999	216
2	0	2060000	2079999	217
2	0	2080000	2099999	218
2	0	2100000	2119999	219
2	0	2120000	2139999	220
2	0	2140000	2159999	221
2	0	2160000	2179999	222
2	0	2180000	2199999	223
2	0	2200000	2219999	224
2	0	2220000	2239999	225
2	0	2240000	2259999	227
2	0	2260000	2279999	228
2	0	2280000	2299999	229
2	0	2300000	2319999	230
2	0	2320000	2339999	231
2	0	2340000	2359999	232
2	0	2360000	2379999	233
2	0	2380000	2399999	234
2	0	2400000	2419999	235
2	0	2420000	2439999	236
2	0	2440000	2459999	237
2	0	2460000	2479999	238
2	0	2480000	2499999	239
2	0	2500000	2519999	240
2	0	2520000	2539999	242
2	0	2540000	2559999	243
2	0	2560000	2579999	244
2	0	2580000	2599999	245
